-Infinity,-Infinity,-Infinity
-Infinity,Infinity,-Infinity
-Infinity,Indeterminate,Indeterminate
-Infinity,-2.2250738585072014e-308,-Infinity
-Infinity,2.2250738585072014e-308,-Infinity
-Infinity,-1.,-Infinity
-Infinity,1.,-Infinity
-Infinity,1.7976931348623157e308,-Infinity
-Infinity,-1.7976931348623157e308,-Infinity
-Infinity,0.,-Infinity
Infinity,-Infinity,-Infinity
Infinity,Infinity,Infinity
Infinity,Indeterminate,Indeterminate
Infinity,-2.2250738585072014e-308,-2.2250738585072014e-308
Infinity,2.2250738585072014e-308,2.2250738585072014e-308
Infinity,-1.,-1.
Infinity,1.,1.
Infinity,1.7976931348623157e308,1.7976931348623157e308
Infinity,-1.7976931348623157e308,-1.7976931348623157e308
Infinity,0.,0.
Indeterminate,-Infinity,Indeterminate
Indeterminate,Infinity,Indeterminate
Indeterminate,Indeterminate,Indeterminate
Indeterminate,-2.2250738585072014e-308,Indeterminate
Indeterminate,2.2250738585072014e-308,Indeterminate
Indeterminate,-1.,Indeterminate
Indeterminate,1.,Indeterminate
Indeterminate,1.7976931348623157e308,Indeterminate
Indeterminate,-1.7976931348623157e308,Indeterminate
Indeterminate,0.,Indeterminate
-2.2250738585072014e-308,-Infinity,-Infinity
-2.2250738585072014e-308,Infinity,-2.2250738585072014e-308
-2.2250738585072014e-308,Indeterminate,Indeterminate
-2.2250738585072014e-308,-2.2250738585072014e-308,-2.2250738585072014e-308
-2.2250738585072014e-308,2.2250738585072014e-308,-2.2250738585072014e-308
-2.2250738585072014e-308,-1.,-1.
-2.2250738585072014e-308,1.,-2.2250738585072014e-308
-2.2250738585072014e-308,1.7976931348623157e308,-2.2250738585072014e-308
-2.2250738585072014e-308,-1.7976931348623157e308,-1.7976931348623157e308
-2.2250738585072014e-308,0.,-2.2250738585072014e-308
2.2250738585072014e-308,-Infinity,-Infinity
2.2250738585072014e-308,Infinity,2.2250738585072014e-308
2.2250738585072014e-308,Indeterminate,Indeterminate
2.2250738585072014e-308,-2.2250738585072014e-308,-2.2250738585072014e-308
2.2250738585072014e-308,2.2250738585072014e-308,2.2250738585072014e-308
2.2250738585072014e-308,-1.,-1.
2.2250738585072014e-308,1.,2.2250738585072014e-308
2.2250738585072014e-308,1.7976931348623157e308,2.2250738585072014e-308
2.2250738585072014e-308,-1.7976931348623157e308,-1.7976931348623157e308
2.2250738585072014e-308,0.,0.
-1.,-Infinity,-Infinity
-1.,Infinity,-1.
-1.,Indeterminate,Indeterminate
-1.,-2.2250738585072014e-308,-1.
-1.,2.2250738585072014e-308,-1.
-1.,-1.,-1.
-1.,1.,-1.
-1.,1.7976931348623157e308,-1.
-1.,-1.7976931348623157e308,-1.7976931348623157e308
-1.,0.,-1.
1.,-Infinity,-Infinity
1.,Infinity,1.
1.,Indeterminate,Indeterminate
1.,-2.2250738585072014e-308,-2.2250738585072014e-308
1.,2.2250738585072014e-308,2.2250738585072014e-308
1.,-1.,-1.
1.,1.,1.
1.,1.7976931348623157e308,1.
1.,-1.7976931348623157e308,-1.7976931348623157e308
1.,0.,0.
1.7976931348623157e308,-Infinity,-Infinity
1.7976931348623157e308,Infinity,1.7976931348623157e308
1.7976931348623157e308,Indeterminate,Indeterminate
1.7976931348623157e308,-2.2250738585072014e-308,-2.2250738585072014e-308
1.7976931348623157e308,2.2250738585072014e-308,2.2250738585072014e-308
1.7976931348623157e308,-1.,-1.
1.7976931348623157e308,1.,1.
1.7976931348623157e308,1.7976931348623157e308,1.7976931348623157e308
1.7976931348623157e308,-1.7976931348623157e308,-1.7976931348623157e308
1.7976931348623157e308,0.,0.
-1.7976931348623157e308,-Infinity,-Infinity
-1.7976931348623157e308,Infinity,-1.7976931348623157e308
-1.7976931348623157e308,Indeterminate,Indeterminate
-1.7976931348623157e308,-2.2250738585072014e-308,-1.7976931348623157e308
-1.7976931348623157e308,2.2250738585072014e-308,-1.7976931348623157e308
-1.7976931348623157e308,-1.,-1.7976931348623157e308
-1.7976931348623157e308,1.,-1.7976931348623157e308
-1.7976931348623157e308,1.7976931348623157e308,-1.7976931348623157e308
-1.7976931348623157e308,-1.7976931348623157e308,-1.7976931348623157e308
-1.7976931348623157e308,0.,-1.7976931348623157e308
0.,-Infinity,-Infinity
0.,Infinity,0.
0.,Indeterminate,Indeterminate
0.,-2.2250738585072014e-308,-2.2250738585072014e-308
0.,2.2250738585072014e-308,0.
0.,-1.,-1.
0.,1.,0.
0.,1.7976931348623157e308,0.
0.,-1.7976931348623157e308,-1.7976931348623157e308
0.,0.,0.
