0.5,1
0.5,1
0.5,1
-0.5,0
-0.5,0
-0.5,0
-1.79769313486232e308,-179769313486231569999999999999999999999823600395032472416907716830641478165090844494284720822504944801260464546490525996157051654497526578294758071917598825308412381248829261811837839883995285726386392464318941660663837379761981461968297128841052541267398805553761268316858222372427864476231065482182369738752
1.79769313486232e308,179769313486231569999999999999999999999823600395032472416907716830641478165090844494284720822504944801260464546490525996157051654497526578294758071917598825308412381248829261811837839883995285726386392464318941660663837379761981461968297128841052541267398805553761268316858222372427864476231065482182369738752
-2.2250738585072e-308,0
2.2250738585072e-308,1
1.,1
-1.,0
0.,0
