3.,Infinity,Indeterminate
-Infinity,3.,Indeterminate
Infinity,3.,Indeterminate
Indeterminate,12.,Indeterminate
12.,Indeterminate,Indeterminate
0.,0.,Indeterminate
12.,8.,8.
-3.,11.,-1.
2.2250738585072014e-308,14.,0.e-78
14.,2.2250738585072014e-308,2.2250738585072014e-308
2.2250738585072014e-308,2.2250738585072014e-308,0.e-387
2.2250738585072014e-308,-2.2250738585072014e-308,0.e-387
-2.2250738585072014e-308,1.7976931348623157e308,0.e229
1.7976931348623157e308,2.2250738585072014e-308,2.2250738585072014e-308
1.7976931348623157e308,-2.2250738585072014e-308,1.7976931348623157e308
