cos(x-y)=sin(x)*sin(y)+cos(x)*cos(y),0.,1.57079632679489660000000000000000000000000000000000000000000000000000000000000000,.1923132169163975144209858e-16,.1923132169163975144209858e-16
cos(x-y)=sin(x)*sin(y)+cos(x)*cos(y),1.57079632679489660000000000000000000000000000000000000000000000000000000000000000,1.04719755119659760000000000000000000000000000000000000000000000000000000000000000,.8660254037844385833022768,.8660254037844385833022767
cos(x-y)=sin(x)*sin(y)+cos(x)*cos(y),1.04719755119659760000000000000000000000000000000000000000000000000000000000000000,.785398163397448280000000000000000000000000000000000000000000000000000000000000000,.9659258262890683169121404,.9659258262890683169121403
cos(x-y)=sin(x)*sin(y)+cos(x)*cos(y),.785398163397448280000000000000000000000000000000000000000000000000000000000000000,.628318530717958620000000000000000000000000000000000000000000000000000000000000000,.9876883405951377264908844,.9876883405951377264908844
cos(x-y)=sin(x)*sin(y)+cos(x)*cos(y),.628318530717958620000000000000000000000000000000000000000000000000000000000000000,.523598775598298820000000000000000000000000000000000000000000000000000000000000000,.9945218953682733342692810,.9945218953682733342692810
cos(x-y)=sin(x)*sin(y)+cos(x)*cos(y),.523598775598298820000000000000000000000000000000000000000000000000000000000000000,.392699081698724140000000000000000000000000000000000000000000000000000000000000000,.9914448613738104161397005,.9914448613738104161397006
cos(x-y)=sin(x)*sin(y)+cos(x)*cos(y),.392699081698724140000000000000000000000000000000000000000000000000000000000000000,.314159265358979310000000000000000000000000000000000000000000000000000000000000000,.9969173337331279762732170,.9969173337331279762732171
cos(x-y)=sin(x)*sin(y)+cos(x)*cos(y),.314159265358979310000000000000000000000000000000000000000000000000000000000000000,.261799387799149410000000000000000000000000000000000000000000000000000000000000000,.9986295347545738731202290,.9986295347545738731202290
cos(x-y)=sin(x)*sin(y)+cos(x)*cos(y),.261799387799149410000000000000000000000000000000000000000000000000000000000000000,0.,.9659258262890682936184263,.9659258262890682936184263
cos(x-y)=sin(x)*sin(y)+cos(x)*cos(y),10000000000000000000000.0000000000000000000000000000000000000000000000000000000000,.100000000000000000000000000000000000000000000000000000000000000000000000000000000e-21,.5232147853951389454975945,.5232147853951389454975093
