0.00000000000000000000,-nan,0.00000000000000000000,
2.00000000000000000000,-nan,1.99999999999999977796,
-2.00000000000000000000,-nan,-2.00000000000000044409,
2.71828182845904553488,-nan,2.71828182845904509080,
-0.00000000000000000000,-nan,-0.00000000000000000000,
10000000000000000000000.00000000000000000000,-nan,744261117.26174581050872802734,
0.00000000000000000000,-nan,0.00000000000000000000,
-0.00000000000000000000,-nan,-0.00000000000000000000,
179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.00000000000000000000,-nan,744261117.26174581050872802734,
-179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.00000000000000000000,-nan,-inf,
